TexteA,TextB,TextAPT,TextBPT,TFIDF,Jaccard_Distance,Levenshtein_Distance,NGram-Similarity,EXPECTED,RESULT,Score Keywords,Score entities
Rhode Island State Rep. Edith Ajello says studies indicate minors find it easier to get marijuana than alcohol,Chairwoman of Ocean State Prevention Alliance says many Rhode Island teens don’t think daily marijuana use poses serious risk of harm,rhode island state rep edith ajello studies indicate minors find easier get marijuana alcohol ,chairwoman ocean state prevention alliance many rhode island teens dont think daily marijuana use poses serious risk harm ,0.15,0.14285714285714285,83,0.0,N,N,0.0,0.0
Barack Obama says U.S. oil production last year was highest since 2003,Jim Moran says U.S. oil production at highest level since '03,barack obama us oil production last year highest since two thousand three ,jim moran us oil production highest level since 03 ,0.32,0.3125,40,0.3333333333333333,E*,N,0.0,0.0
"Has PolitiFact rated Scott Walker the nation's ""most factually-challenged"" politician?","Scott Walker claims credit for $816 in property tax savings over ""where things were headed""",politifact rated scott walker nations factuallychallenged politician ,scott walker claims credit 816 property tax savings things headed ,0.14,0.13333333333333333,58,0.0,N,N,0.0,0.6247663892010946
Obama radio ad says Ryan-Romney plan will end Medicare and replace it with a voucher,"Sen. Ron Johnson voted for Paul Ryan plans to make Medicare a voucher program, Democratic Party says",obama radio ad ryanromney plan end medicare replace voucher ,sen ron johnson voted paul ryan plans make medicare voucher program democratic party ,0.1,0.1,57,0.0,ST,N,0.0,0.0
"Sheldon Whitehouse said $47 billion raised over 10 years by passage of the Buffett rule tax on millionaires could generate 611,000 jobs",Republican Senate candidate Barry Hinckley says the “Buffett rule” would raise the equivalent of “a day and a half” of what the nation borrows every year.,sheldon whitehouse 47 billion raised ten years passage buffett rule tax millionaires could generate 611000 jobs ,republican senate candidate barry hinckley buffett rule would raise equivalent day half nation borrows every year ,0.07,0.06666666666666667,89,0.05,N,N,0.14438355527738675,0.06390080912650423
"When attacked for missed votes, Marco Rubio calls out Barack Obama and John Kerry for missing votes",Donald Trump says Marco Rubio has 'worst voting record there is today',attacked missed votes marco rubio calls barack obama john kerry missing votes ,donald trump marco rubio worst voting record today ,0.11,0.11764705882352941,55,0.0,N,N,0.0,0.02609042123539068
" Rick Perry says that with what ""we have done,"" Texas created 1 million jobs while rest of nation lost 2.5 million",Rick Perry says Texas accounted for 48 percent of U.S. jobs created after recession's end,rick perry done texas created one million jobs rest nation lost 25 million ,rick perry texas accounted fortyeight percent us jobs created recessions end ,0.24,0.2777777777777778,51,0.07692307692307693,ST,ST,1.0000000000000002,0.1594716938985495
Scott Walker disavows support for path to citizenship,"Has PolitiFact rated Scott Walker the nation's ""most factually-challenged"" politician?",scott walker disavows support path citizenship ,politifact rated scott walker nations factuallychallenged politician ,0.18,0.18181818181818182,51,0.0,N,N,0.0,0.5077869690173822
Did Scott Walker flip-flop on how budget shortfalls are measured??,Scott Walker wants to cut college budgets by 13% and spend $500 million for an NBA arena?,scott walker flipflop budget shortfalls measured ,scott walker wants cut college budgets 13 spend 500 million nba arena ,0.14,0.125,40,0.0,N,N,0.0,0.4997727554557515
Columnist Thomas Sgouros Jr. says federal E-Verify system unfairly denies job to 1 in 7 applicants,Immigration claim about second jobs doesn’t really work,columnist thomas sgouros jr federal everify system unfairly denies job one seven applicants ,immigration claim second jobs doesnt really work ,0.0,0.0,71,0.0,N,N,0.0,0.061005457719230355
R.I. congressional candidate John Matson says U.S. Rep. James Langevin is still paying off debt from his 1994 campaign for secretary of state,R.I. congressional candidate Michael Riley says President Obama “cut $716 billion from Medicare.,ri congressional candidate john matson us rep james langevin still paying debt one thousand nine hundred ninetyfour campaign secretary state ,ri congressional candidate michael riley president obama cut 716 billion medicare ,0.11,0.10714285714285714,87,0.18181818181818182,N,N,0.13627634143908643,0.052109535570466194
Did Scott Walker flip-flop on a immigration and a pathway to citizenship?,Scott Walker disavows support for path to citizenship,scott walker flipflop immigration pathway citizenship ,scott walker disavows support path citizenship ,0.34,0.3333333333333333,19,0.0,E,ST,1.0000000000000002,0.36552659127281667
R.I. congressional candidate John Matson says U.S. Rep. James Langevin is still paying off debt from his 1994 campaign for secretary of state,U.S. Rep. James Langevin says more energy is being produced in the U.S. under the Obama administration than ever before,ri congressional candidate john matson us rep james langevin still paying debt one thousand nine hundred ninetyfour campaign secretary state ,us rep james langevin energy produced us obama administration ever ,0.2,0.16,99,0.16666666666666666,N,N,0.0,0.23577033983032974
"Candidate Fred Clark says State Sen. Luther Olsen supported sale of power plants to ""biggest donors"" with no oversight or bidding","Candidate Nancy Nusbaum says State Sen. Robert Cowles supported selling state power plants to the ""biggest donors"" without oversight or bidding",candidate fred clark state sen luther olsen supported sale power plants biggest donors oversight bidding ,candidate nancy nusbaum state sen robert cowles supported selling state power plants biggest donors without oversight bidding ,0.49,0.47619047619047616,38,0.15789473684210525,E*,ST,0.20199309249791836,0.44748859402387353
Hillary Clinton correct that analysts have called Donald Trump a top global economic risk,"Hillary Clinton says Wisconsin will gain jobs under her, lose jobs under Donald Trump",hillary clinton correct analysts called donald trump top global economic risk ,hillary clinton wisconsin gain jobs lose jobs donald trump ,0.22,0.26666666666666666,46,0.0,N,N,0.33609692727625756,0.14104686525331991
"Did Gov. Rick Scott really cut access to women's health care, as Starbucks woman says?","Starbucks woman claims Rick Scott cut Medicaid, preventing her from getting Obamacare",gov rick scott really cut access womens health care starbucks woman ,starbucks woman claims rick scott cut medicaid preventing getting obamacare ,0.32,0.3125,61,0.0,ST,N,0.5101490193104813,0.08427898818602891
Louie Gohmert says George Washington said a free people should be armed to guard against government tyranny,"Did George Washington offer support for individual gun rights, as meme says?",louie gohmert george washington free people armed guard government tyranny ,george washington offer support individual gun rights meme ,0.13,0.125,47,0.0,ST,N,0.0,0.05951439576030657
Allan Fung claims Wall Street investors went bust on 38 Studios deal,Allan Fung says he had to pay a $100 hazardous materials fee to the state when he hired a campaign manager,allan fung claims wall street investors went bust thirtyeight studios deal ,allan fung pay 100 hazardous materials fee state hired campaign manager ,0.1,0.1,51,0.0,N,N,0.2910691023819054,0.050269087480150236
People's Majority: Sheldon Whitehouse got a secret briefing warning of the 2008 economic collapse,U.S. Senate candidate Barry Hinckley says Sen. Sheldon Whitehouse will have added nearly $8 trillion to the national debt during his first term,peoples majority sheldon whitehouse got secret briefing warning two thousand eight economic collapse ,us senate candidate barry hinckley sen sheldon whitehouse added nearly 8 trillion national debt first term ,0.08,0.07407407407407407,84,0.0,N,N,0.07357474610589511,0.07448620344566008
DNC offers one-sided view on who gets tax bill's benefits,DNC strains to find problems with current job market,dnc offers onesided view gets tax bills benefits ,dnc strains find problems current job market ,0.07,0.07142857142857142,36,0.0,N,N,0.5031026124151314,0.2912194185636897
Did Scott Walker flip-flop on how budget shortfalls are measured??,"Did Scott Walker say forced ultrasounds to get an abortion are 'a cool thing'?
",scott walker flipflop budget shortfalls measured ,scott walker forced ultrasounds get abortion cool thing ,0.17,0.16666666666666666,31,0.125,N,N,0.0,0.697500293793281
Republican Bernard Jackvony says Democrat David Cicilline is the fifth most liberal Representative in Congress,Talk show host John DePetro says Providence was a “sanctuary city” under Mayor David Cicilline,republican bernard jackvony democrat david cicilline fifth liberal representative congress ,talk show host john depetro providence sanctuary city mayor david cicilline ,0.11,0.10526315789473684,71,0.0,N,N,0.0,0.03630588109329661
Has Scott Walker changed his view on ethanol mandates?,Scott Walker says his proposed borrowing is lowest in a decade,scott walker changed view ethanol mandates ,scott walker proposed borrowing lowest decade ,0.2,0.2,26,0.0,N,N,0.20199309249791833,0.48657251717856514
"Obama to blame for defense sequestration, says Romney ad",Marco Rubio says sequester was Obama’s idea,obama blame defense sequestration romney ad ,marco rubio sequester obamas idea ,0.0,0.0,30,0.0,E*,N,0.0,0.8559123220113675
U.S. Sen. Sherrod Brown's campaign warns there is a Republican plan to end Medicare,Democratic candidate Shelly Moore says Sen. Sheila Harsdorf wants to “eliminate Medicare” as we know it,us sen sherrod browns campaign warns republican plan end medicare ,democratic candidate shelly moore sen sheila harsdorf wants eliminate medicare know ,0.11,0.10526315789473684,61,0.0,E*,N,0.0,0.09619056546266429
"No, Donald Trump. You haven't broken the GOP voting record ‘by millions’ ... yet",Sid Miller says Texas university offers 'safe spaces' for students fearing Donald Trump,donald trump havent broken gop voting record millions yet ,sid miller texas university offers safe spaces students fearing donald trump ,0.11,0.1111111111111111,59,0.0,N,N,0.0,0.09042421401858966
Mary Burke says Wisconsin is last in Midwest job growth under latest figures,Scott Walker says Wisconsin third in Midwest in jobs created,mary burke wisconsin last midwest job growth latest figures ,scott walker wisconsin third midwest jobs created ,0.15,0.14285714285714285,32,0.0,ST,N,0.0,0.5186415412370031
"David Jolly 'lobbied on a plan' to turn Medicare into a voucher program, Alex Sink says","David Jolly 'supports privatizing Social Security,' Democrats say",david jolly lobbied plan turn medicare voucher program alex sink ,david jolly supports privatizing social security democrats ,0.14,0.13333333333333333,43,0.0,ST,N,0.0,0.08927737909998955
